phantom,thickness,kvp_pair,noise_level,radius,pair_index,rmse_rel_rho,rmse_rel_z,selected_file,n_materials
Head-Abdomen,1.5,80-140,0.01,0.25,0,0.04365183191996404,0.22085905843239645,results/Saito/Saito-Head-1.5/saito_comparison_0.25_2025_08_12-15_18_37.json,8
Head-Abdomen,1.5,70-100,0.05,0.25,6,0.193319200089351,0.220859060278906,results/Saito/Saito-Head-1.5/saito_comparison_0.25_2025_08_12-15_18_37.json,8
Head-Abdomen,1.5,70-120,0.05,0.25,6,0.09377756820430425,0.22085906109701178,results/Saito/Saito-Head-1.5/saito_comparison_0.25_2025_08_12-15_18_37.json,8
Head-Abdomen,1.5,70-140,0.05,0.25,1,0.09935609236529527,0.22085906169379635,results/Saito/Saito-Head-1.5/saito_comparison_0.25_2025_08_12-15_18_37.json,8
Head-Abdomen,1.5,80-120,0.05,0.25,1,0.06761211522595881,0.2208590428131368,results/Saito/Saito-Head-1.5/saito_comparison_0.25_2025_08_12-15_18_37.json,8
Head-Abdomen,1.5,80-140,0.05,0.25,1,0.09935609236529527,0.2208590448931413,results/Saito/Saito-Head-1.5/saito_comparison_0.25_2025_08_12-15_18_37.json,8
Head-Abdomen,1.5,70-100,0.1,0.25,2,0.17464505082333678,0.22085904815956417,results/Saito/Saito-Head-1.5/saito_comparison_0.25_2025_08_12-15_18_37.json,8
Head-Abdomen,1.5,70-120,0.1,0.25,2,0.11166860937758194,0.2208590404365337,results/Saito/Saito-Head-1.5/saito_comparison_0.25_2025_08_12-15_18_37.json,8
Head-Abdomen,1.5,70-140,0.1,0.25,7,0.09730876169154744,0.22085904349076413,results/Saito/Saito-Head-1.5/saito_comparison_0.25_2025_08_12-15_18_37.json,8
Head-Abdomen,1.5,80-120,0.1,0.25,8,0.13966728421128313,0.22085906158736984,results/Saito/Saito-Head-1.5/saito_comparison_0.25_2025_08_12-15_18_37.json,8
Head-Abdomen,1.5,80-140,0.1,0.25,2,0.11577432326168466,0.2208590510136612,results/Saito/Saito-Head-1.5/saito_comparison_0.25_2025_08_12-15_18_37.json,8
Head-Abdomen,1.5,70-100,0.01,0.5,7,0.12097645732019698,0.22085905707038087,results/Saito/Saito-Head-1.5/saito_comparison_0.5_2025_08_12-15_33_49.json,8
Head-Abdomen,1.5,70-120,0.01,0.5,4,0.02902585829308438,0.2208590543550275,results/Saito/Saito-Head-1.5/saito_comparison_0.5_2025_08_12-15_33_49.json,8
Head-Abdomen,1.5,70-140,0.01,0.5,5,0.028760330063355783,0.220859054980552,results/Saito/Saito-Head-1.5/saito_comparison_0.5_2025_08_12-15_33_49.json,8
Head-Abdomen,1.5,80-120,0.01,0.5,4,0.06327844981629148,0.22085905751544835,results/Saito/Saito-Head-1.5/saito_comparison_0.5_2025_08_12-15_33_49.json,8
Head-Abdomen,1.5,80-140,0.01,0.5,3,0.024634556513158823,0.22085905633445643,results/Saito/Saito-Head-1.5/saito_comparison_0.5_2025_08_12-15_33_49.json,8
Head-Abdomen,1.5,70-100,0.05,0.5,8,0.12808520496563497,0.22085905344752527,results/Saito/Saito-Head-1.5/saito_comparison_0.5_2025_08_12-15_33_49.json,8
Head-Abdomen,1.5,70-120,0.05,0.5,1,0.04176600201669431,0.22085905280700913,results/Saito/Saito-Head-1.5/saito_comparison_0.5_2025_08_12-15_33_49.json,8
Head-Abdomen,1.5,70-140,0.05,0.5,1,0.0434628706882708,0.22085905248917279,results/Saito/Saito-Head-1.5/saito_comparison_0.5_2025_08_12-15_33_49.json,8
Head-Abdomen,1.5,80-120,0.05,0.5,6,0.10921140090276907,0.22085905769738728,results/Saito/Saito-Head-1.5/saito_comparison_0.5_2025_08_12-15_33_49.json,8
Head-Abdomen,1.5,80-140,0.05,0.5,7,0.05964556146005016,0.2208590589742168,results/Saito/Saito-Head-1.5/saito_comparison_0.5_2025_08_12-15_33_49.json,8
Head-Abdomen,1.5,70-100,0.1,0.5,7,0.16804705161194672,0.22085905556693494,results/Saito/Saito-Head-1.5/saito_comparison_0.5_2025_08_12-15_33_49.json,8
Head-Abdomen,1.5,70-120,0.1,0.5,7,0.06537498859759533,0.22085905253543506,results/Saito/Saito-Head-1.5/saito_comparison_0.5_2025_08_12-15_33_49.json,8
Head-Abdomen,1.5,70-140,0.1,0.5,8,0.07415548427669537,0.22085905364394479,results/Saito/Saito-Head-1.5/saito_comparison_0.5_2025_08_12-15_33_49.json,8
Head-Abdomen,1.5,80-120,0.1,0.5,7,0.09512447747356653,0.22085906288235918,results/Saito/Saito-Head-1.5/saito_comparison_0.5_2025_08_12-15_33_49.json,8
Head-Abdomen,1.5,80-140,0.1,0.5,8,0.0933690403207183,0.220859058490347,results/Saito/Saito-Head-1.5/saito_comparison_0.5_2025_08_12-15_33_49.json,8
Head-Abdomen,1.5,70-100,0.01,0.75,7,0.11239732703048042,0.22085905813554182,results/Saito/Saito-Head-1.5/saito_comparison_0.75_2025_08_12-15_50_15.json,8
Head-Abdomen,1.5,70-120,0.01,0.75,0,0.05124114042673725,0.22085905626971486,results/Saito/Saito-Head-1.5/saito_comparison_0.75_2025_08_12-15_50_15.json,8
Head-Abdomen,1.5,70-140,0.01,0.75,4,0.06858605510629508,0.2208590547031489,results/Saito/Saito-Head-1.5/saito_comparison_0.75_2025_08_12-15_50_15.json,8
Head-Abdomen,1.5,80-120,0.01,0.75,0,0.07692165008442248,0.22085905982302684,results/Saito/Saito-Head-1.5/saito_comparison_0.75_2025_08_12-15_50_15.json,8
Head-Abdomen,1.5,80-140,0.01,0.75,2,0.05426018734862697,0.2208590582225414,results/Saito/Saito-Head-1.5/saito_comparison_0.75_2025_08_12-15_50_15.json,8
Head-Abdomen,1.5,70-100,0.05,0.75,5,0.08686811499229131,0.22085905195419833,results/Saito/Saito-Head-1.5/saito_comparison_0.75_2025_08_12-15_50_15.json,8
Head-Abdomen,1.5,70-120,0.05,0.75,5,0.03302408947703038,0.22085905007380674,results/Saito/Saito-Head-1.5/saito_comparison_0.75_2025_08_12-15_50_15.json,8
Head-Abdomen,1.5,70-140,0.05,0.75,4,0.042052334373764,0.22085905315378618,results/Saito/Saito-Head-1.5/saito_comparison_0.75_2025_08_12-15_50_15.json,8
Head-Abdomen,1.5,80-120,0.05,0.75,1,0.06606496122451078,0.22085905564185632,results/Saito/Saito-Head-1.5/saito_comparison_0.75_2025_08_12-15_50_15.json,8
Head-Abdomen,1.5,80-140,0.05,0.75,4,0.06283425600103695,0.22085905654749885,results/Saito/Saito-Head-1.5/saito_comparison_0.75_2025_08_12-15_50_15.json,8
Head-Abdomen,1.5,70-100,0.1,0.75,2,0.10833581717063064,0.22085905189725094,results/Saito/Saito-Head-1.5/saito_comparison_0.75_2025_08_12-15_50_15.json,8
Head-Abdomen,1.5,70-120,0.1,0.75,1,0.07135546150565285,0.22085905370344838,results/Saito/Saito-Head-1.5/saito_comparison_0.75_2025_08_12-15_50_15.json,8
Head-Abdomen,1.5,70-140,0.1,0.75,8,0.06760304190469775,0.22085904855672242,results/Saito/Saito-Head-1.5/saito_comparison_0.75_2025_08_12-15_50_15.json,8
Head-Abdomen,1.5,80-120,0.1,0.75,5,0.09088508848424588,0.22085905874870387,results/Saito/Saito-Head-1.5/saito_comparison_0.75_2025_08_12-15_50_15.json,8
Head-Abdomen,1.5,80-140,0.1,0.75,0,0.05426478349608725,0.2208590546680889,results/Saito/Saito-Head-1.5/saito_comparison_0.75_2025_08_12-15_50_15.json,8
Head-Abdomen,1.5,70-100,0.01,1.0,7,0.13280226234760112,0.22085906029473684,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,1.5,70-120,0.01,1.0,0,0.09206527671625593,0.22085905800096498,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,1.5,70-140,0.01,1.0,4,0.09682935780644256,0.22085905499566985,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,1.5,80-100,0.01,1.0,5,0.16083315392324232,0.2208590618515076,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,1.5,80-120,0.01,1.0,0,0.10151914486909196,0.22085906030339733,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,1.5,80-140,0.01,1.0,4,0.08217337923000707,0.2208590590946618,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,1.5,70-100,0.05,1.0,5,0.1143936847425695,0.2208590593569499,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,1.5,70-120,0.05,1.0,0,0.06587824816299674,0.22085905695475386,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,1.5,70-140,0.05,1.0,4,0.07242003399407203,0.22085905513276233,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,1.5,80-100,0.05,1.0,0,0.16826146699040176,0.22085906390837554,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,1.5,80-120,0.05,1.0,2,0.08829713352767397,0.22085906041916298,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,1.5,80-140,0.05,1.0,3,0.06893915480390182,0.2208590578279659,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,1.5,70-100,0.1,1.0,9,0.12112714136733435,0.22085905642834094,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,1.5,70-120,0.1,1.0,7,0.05661364099564765,0.2208590545838691,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,1.5,70-140,0.1,1.0,4,0.08857309705085153,0.2208590567183351,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,1.5,80-100,0.1,1.0,4,0.17393229296353646,0.22085905859919225,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,1.5,80-120,0.1,1.0,5,0.08258622462694776,0.2208590603450508,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,1.5,80-140,0.1,1.0,8,0.07414455897174138,0.22085905350331994,results/Saito/Saito-Head-1.5/saito_comparison_1_2025_08_12-16_07_59.json,8
Head-Abdomen,2,70-100,0.01,0.25,4,0.12348194464974883,0.22085905945555773,results/Saito/Saito-Head-2/saito_comparison_0.25_2025_08_12-17_35_33.json,8
Head-Abdomen,2,70-120,0.01,0.25,4,0.06734499917354901,0.2208590576892261,results/Saito/Saito-Head-2/saito_comparison_0.25_2025_08_12-17_35_33.json,8
Head-Abdomen,2,70-140,0.01,0.25,6,0.04938772954518171,0.22085905671589764,results/Saito/Saito-Head-2/saito_comparison_0.25_2025_08_12-17_35_33.json,8
Head-Abdomen,2,80-120,0.01,0.25,8,0.06833573254696053,0.22085905619846186,results/Saito/Saito-Head-2/saito_comparison_0.25_2025_08_12-17_35_33.json,8
Head-Abdomen,2,80-140,0.01,0.25,6,0.030069431832100174,0.22085905995979915,results/Saito/Saito-Head-2/saito_comparison_0.25_2025_08_12-17_35_33.json,8
Head-Abdomen,2,70-100,0.05,0.25,9,0.14139703611900914,0.22085905357820226,results/Saito/Saito-Head-2/saito_comparison_0.25_2025_08_12-17_35_33.json,8
Head-Abdomen,2,70-120,0.05,0.25,6,0.14383643399557944,0.22085905054040295,results/Saito/Saito-Head-2/saito_comparison_0.25_2025_08_12-17_35_33.json,8
Head-Abdomen,2,70-140,0.05,0.25,8,0.11344984558565764,0.22085906394598517,results/Saito/Saito-Head-2/saito_comparison_0.25_2025_08_12-17_35_33.json,8
Head-Abdomen,2,80-120,0.05,0.25,6,0.14403880788329848,0.2208590562549736,results/Saito/Saito-Head-2/saito_comparison_0.25_2025_08_12-17_35_33.json,8
Head-Abdomen,2,80-140,0.05,0.25,8,0.1392940243469535,0.220859060103601,results/Saito/Saito-Head-2/saito_comparison_0.25_2025_08_12-17_35_33.json,8
Head-Abdomen,2,70-100,0.1,0.25,6,0.22746457715113386,0.22085906646415668,results/Saito/Saito-Head-2/saito_comparison_0.25_2025_08_12-17_35_33.json,8
Head-Abdomen,2,70-120,0.1,0.25,5,0.12309666642549752,0.22085906338672212,results/Saito/Saito-Head-2/saito_comparison_0.25_2025_08_12-17_35_33.json,8
Head-Abdomen,2,70-140,0.1,0.25,9,0.08720721600309318,0.2208590480472398,results/Saito/Saito-Head-2/saito_comparison_0.25_2025_08_12-17_35_33.json,8
Head-Abdomen,2,80-120,0.1,0.25,5,0.1358116324131836,0.22085906800727578,results/Saito/Saito-Head-2/saito_comparison_0.25_2025_08_12-17_35_33.json,8
Head-Abdomen,2,80-140,0.1,0.25,9,0.08720721600309318,0.22085904101532078,results/Saito/Saito-Head-2/saito_comparison_0.25_2025_08_12-17_35_33.json,8
Head-Abdomen,2,70-100,0.01,0.5,2,0.1090295509866693,0.22085905913230927,results/Saito/Saito-Head-2/saito_comparison_0.5_2025_08_12-17_51_25.json,8
Head-Abdomen,2,70-120,0.01,0.5,6,0.03392251026711323,0.22085905256617722,results/Saito/Saito-Head-2/saito_comparison_0.5_2025_08_12-17_51_25.json,8
Head-Abdomen,2,70-140,0.01,0.5,1,0.011989768561824184,0.2208590555645229,results/Saito/Saito-Head-2/saito_comparison_0.5_2025_08_12-17_51_25.json,8
Head-Abdomen,2,80-120,0.01,0.5,4,0.04375039235649409,0.2208590566875582,results/Saito/Saito-Head-2/saito_comparison_0.5_2025_08_12-17_51_25.json,8
Head-Abdomen,2,80-140,0.01,0.5,9,0.02585015837744843,0.2208590568319375,results/Saito/Saito-Head-2/saito_comparison_0.5_2025_08_12-17_51_25.json,8
Head-Abdomen,2,70-100,0.05,0.5,1,0.13219863167139184,0.22085906057964447,results/Saito/Saito-Head-2/saito_comparison_0.5_2025_08_12-17_51_25.json,8
Head-Abdomen,2,70-120,0.05,0.5,8,0.05825674116292118,0.22085905350404886,results/Saito/Saito-Head-2/saito_comparison_0.5_2025_08_12-17_51_25.json,8
Head-Abdomen,2,70-140,0.05,0.5,9,0.03424429478675401,0.22085904933622075,results/Saito/Saito-Head-2/saito_comparison_0.5_2025_08_12-17_51_25.json,8
Head-Abdomen,2,80-120,0.05,0.5,6,0.11818986513605825,0.22085906296106755,results/Saito/Saito-Head-2/saito_comparison_0.5_2025_08_12-17_51_25.json,8
Head-Abdomen,2,80-140,0.05,0.5,9,0.057570726591985345,0.2208590543281789,results/Saito/Saito-Head-2/saito_comparison_0.5_2025_08_12-17_51_25.json,8
Head-Abdomen,2,70-100,0.1,0.5,9,0.17801759697849254,0.2208590550782267,results/Saito/Saito-Head-2/saito_comparison_0.5_2025_08_12-17_51_25.json,8
Head-Abdomen,2,70-120,0.1,0.5,0,0.04713017374817874,0.22085905657460797,results/Saito/Saito-Head-2/saito_comparison_0.5_2025_08_12-17_51_25.json,8
Head-Abdomen,2,70-140,0.1,0.5,2,0.06172266996463515,0.22085905000734485,results/Saito/Saito-Head-2/saito_comparison_0.5_2025_08_12-17_51_25.json,8
Head-Abdomen,2,80-120,0.1,0.5,5,0.09231951064704765,0.22085905401591963,results/Saito/Saito-Head-2/saito_comparison_0.5_2025_08_12-17_51_25.json,8
Head-Abdomen,2,80-140,0.1,0.5,2,0.06016904889435359,0.220859061788405,results/Saito/Saito-Head-2/saito_comparison_0.5_2025_08_12-17_51_25.json,8
Head-Abdomen,2,70-120,0.01,0.75,7,0.049108565158439886,0.22085905619900373,results/Saito/Saito-Head-2/saito_comparison_0.75_2025_08_12-18_07_09.json,8
Head-Abdomen,2,70-140,0.01,0.75,6,0.010549154299112655,0.22085905261105926,results/Saito/Saito-Head-2/saito_comparison_0.75_2025_08_12-18_07_09.json,8
Head-Abdomen,2,80-100,0.01,0.75,0,0.15699350975747892,0.22085906253984533,results/Saito/Saito-Head-2/saito_comparison_0.75_2025_08_12-18_07_09.json,8
Head-Abdomen,2,80-120,0.01,0.75,1,0.07308109191587299,0.22085905774669856,results/Saito/Saito-Head-2/saito_comparison_0.75_2025_08_12-18_07_09.json,8
Head-Abdomen,2,80-140,0.01,0.75,6,0.04015537510270686,0.22085905748141035,results/Saito/Saito-Head-2/saito_comparison_0.75_2025_08_12-18_07_09.json,8
Head-Abdomen,2,70-120,0.05,0.75,7,0.07325670751316218,0.2208590543936229,results/Saito/Saito-Head-2/saito_comparison_0.75_2025_08_12-18_07_09.json,8
Head-Abdomen,2,70-140,0.05,0.75,7,0.03395726195692555,0.2208590516074057,results/Saito/Saito-Head-2/saito_comparison_0.75_2025_08_12-18_07_09.json,8
Head-Abdomen,2,80-100,0.05,0.75,6,0.13910891693315494,0.22085905893719027,results/Saito/Saito-Head-2/saito_comparison_0.75_2025_08_12-18_07_09.json,8
Head-Abdomen,2,80-120,0.05,0.75,7,0.10491296645542784,0.22085906009204673,results/Saito/Saito-Head-2/saito_comparison_0.75_2025_08_12-18_07_09.json,8
Head-Abdomen,2,80-140,0.05,0.75,8,0.043686232830022494,0.22085905474010029,results/Saito/Saito-Head-2/saito_comparison_0.75_2025_08_12-18_07_09.json,8
Head-Abdomen,2,70-120,0.1,0.75,1,0.06510243068127738,0.22085905639098666,results/Saito/Saito-Head-2/saito_comparison_0.75_2025_08_12-18_07_09.json,8
Head-Abdomen,2,70-140,0.1,0.75,2,0.055280166559177765,0.22085905128361089,results/Saito/Saito-Head-2/saito_comparison_0.75_2025_08_12-18_07_09.json,8
Head-Abdomen,2,80-100,0.1,0.75,6,0.1403165280981013,0.22085906583691978,results/Saito/Saito-Head-2/saito_comparison_0.75_2025_08_12-18_07_09.json,8
Head-Abdomen,2,80-120,0.1,0.75,5,0.060060553829600856,0.22085905460105615,results/Saito/Saito-Head-2/saito_comparison_0.75_2025_08_12-18_07_09.json,8
Head-Abdomen,2,80-140,0.1,0.75,0,0.05612896175697819,0.22085905791541,results/Saito/Saito-Head-2/saito_comparison_0.75_2025_08_12-18_07_09.json,8
Head-Abdomen,2,70-100,0.01,1.0,6,0.09692101899416093,0.22085905813611237,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,2,70-120,0.01,1.0,0,0.09222624387010823,0.2208590578397905,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,2,70-140,0.01,1.0,8,0.020176132460928923,0.22085905598358324,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,2,80-100,0.01,1.0,2,0.12667225123353743,0.22085906268000724,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,2,80-120,0.01,1.0,1,0.10558206472163213,0.22085905902641065,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,2,80-140,0.01,1.0,8,0.022994377842895746,0.2208590579298655,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,2,70-100,0.05,1.0,0,0.08609611700321182,0.220859058851051,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,2,70-120,0.05,1.0,4,0.08319783434822017,0.22085905743810172,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,2,70-140,0.05,1.0,1,0.029184257213898793,0.22085905876765016,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,2,80-100,0.05,1.0,0,0.1334306478026813,0.22085906096092614,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,2,80-120,0.05,1.0,7,0.11115412056060947,0.22085906268351493,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,2,80-140,0.05,1.0,2,0.03925145856441617,0.22085905982647125,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,2,70-100,0.1,1.0,6,0.05510968575411715,0.22085905397706504,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,2,70-120,0.1,1.0,1,0.11069213383692106,0.22085905715576307,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,2,70-140,0.1,1.0,8,0.05995501631960239,0.22085905621725804,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,2,80-100,0.1,1.0,1,0.100460670390312,0.2208590573650567,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,2,80-120,0.1,1.0,1,0.09461082937211264,0.2208590532383469,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,2,80-140,0.1,1.0,0,0.032142524662875656,0.2208590565779589,results/Saito/Saito-Head-2/saito_comparison_1_2025_08_12-18_24_58.json,8
Head-Abdomen,3,70-100,0.01,0.25,5,0.06702423536881519,0.2208590543047827,results/Saito/Saito-Head-3/saito_comparison_0.25_2025_08_12-18_44_13.json,8
Head-Abdomen,3,70-120,0.01,0.25,6,0.023913242255019073,0.2208590557859663,results/Saito/Saito-Head-3/saito_comparison_0.25_2025_08_12-18_44_13.json,8
Head-Abdomen,3,70-140,0.01,0.25,4,0.035826787279125145,0.22085905601388683,results/Saito/Saito-Head-3/saito_comparison_0.25_2025_08_12-18_44_13.json,8
Head-Abdomen,3,80-120,0.01,0.25,5,0.06608218899994792,0.22085905270439607,results/Saito/Saito-Head-3/saito_comparison_0.25_2025_08_12-18_44_13.json,8
Head-Abdomen,3,80-140,0.01,0.25,4,0.07425655143247882,0.22085905695237218,results/Saito/Saito-Head-3/saito_comparison_0.25_2025_08_12-18_44_13.json,8
Head-Abdomen,3,70-100,0.05,0.25,4,0.05332513801280917,0.220859054280749,results/Saito/Saito-Head-3/saito_comparison_0.25_2025_08_12-18_44_13.json,8
Head-Abdomen,3,70-120,0.05,0.25,8,0.07191581669480689,0.22085905288125735,results/Saito/Saito-Head-3/saito_comparison_0.25_2025_08_12-18_44_13.json,8
Head-Abdomen,3,70-140,0.05,0.25,1,0.05262953546253257,0.22085905308880005,results/Saito/Saito-Head-3/saito_comparison_0.25_2025_08_12-18_44_13.json,8
Head-Abdomen,3,80-120,0.05,0.25,8,0.08863037885587736,0.2208590667171595,results/Saito/Saito-Head-3/saito_comparison_0.25_2025_08_12-18_44_13.json,8
Head-Abdomen,3,80-140,0.05,0.25,7,0.05756245308878267,0.22085906052631016,results/Saito/Saito-Head-3/saito_comparison_0.25_2025_08_12-18_44_13.json,8
Head-Abdomen,3,70-100,0.1,0.25,5,0.13501052553512494,0.22085906116696113,results/Saito/Saito-Head-3/saito_comparison_0.25_2025_08_12-18_44_13.json,8
Head-Abdomen,3,70-120,0.1,0.25,4,0.10363353233294477,0.22085905306243894,results/Saito/Saito-Head-3/saito_comparison_0.25_2025_08_12-18_44_13.json,8
Head-Abdomen,3,70-140,0.1,0.25,2,0.07910043768169428,0.220859049168285,results/Saito/Saito-Head-3/saito_comparison_0.25_2025_08_12-18_44_13.json,8
Head-Abdomen,3,80-120,0.1,0.25,4,0.1126991892181608,0.2208590549306084,results/Saito/Saito-Head-3/saito_comparison_0.25_2025_08_12-18_44_13.json,8
Head-Abdomen,3,80-140,0.1,0.25,2,0.06178166656877553,0.2208590680698775,results/Saito/Saito-Head-3/saito_comparison_0.25_2025_08_12-18_44_13.json,8
Head-Abdomen,3,70-100,0.01,0.5,8,0.10031255442065418,0.22085905374821213,results/Saito/Saito-Head-3/saito_comparison_0.5_2025_08_12-19_00_18.json,8
Head-Abdomen,3,70-120,0.01,0.5,9,0.033318127197444924,0.22085905440119183,results/Saito/Saito-Head-3/saito_comparison_0.5_2025_08_12-19_00_18.json,8
Head-Abdomen,3,70-140,0.01,0.5,8,0.01584803181919508,0.22085905123761693,results/Saito/Saito-Head-3/saito_comparison_0.5_2025_08_12-19_00_18.json,8
Head-Abdomen,3,80-120,0.01,0.5,7,0.05653374811090918,0.2208590566515538,results/Saito/Saito-Head-3/saito_comparison_0.5_2025_08_12-19_00_18.json,8
Head-Abdomen,3,80-140,0.01,0.5,0,0.019144206736508098,0.22085905642184037,results/Saito/Saito-Head-3/saito_comparison_0.5_2025_08_12-19_00_18.json,8
Head-Abdomen,3,70-100,0.05,0.5,3,0.1444407157796848,0.22085905761720687,results/Saito/Saito-Head-3/saito_comparison_0.5_2025_08_12-19_00_18.json,8
Head-Abdomen,3,70-120,0.05,0.5,9,0.06509204946462645,0.22085905164776526,results/Saito/Saito-Head-3/saito_comparison_0.5_2025_08_12-19_00_18.json,8
Head-Abdomen,3,70-140,0.05,0.5,4,0.023034907320122325,0.2208590512094568,results/Saito/Saito-Head-3/saito_comparison_0.5_2025_08_12-19_00_18.json,8
Head-Abdomen,3,80-120,0.05,0.5,9,0.10291707093827575,0.22085906048838067,results/Saito/Saito-Head-3/saito_comparison_0.5_2025_08_12-19_00_18.json,8
Head-Abdomen,3,80-140,0.05,0.5,2,0.03161139679138633,0.22085905582455007,results/Saito/Saito-Head-3/saito_comparison_0.5_2025_08_12-19_00_18.json,8
Head-Abdomen,3,70-100,0.1,0.5,5,0.12440507413947337,0.2208590585756124,results/Saito/Saito-Head-3/saito_comparison_0.5_2025_08_12-19_00_18.json,8
Head-Abdomen,3,70-120,0.1,0.5,7,0.06170962578757324,0.22085905450869878,results/Saito/Saito-Head-3/saito_comparison_0.5_2025_08_12-19_00_18.json,8
Head-Abdomen,3,70-140,0.1,0.5,8,0.05477305735637863,0.22085905464372665,results/Saito/Saito-Head-3/saito_comparison_0.5_2025_08_12-19_00_18.json,8
Head-Abdomen,3,80-120,0.1,0.5,0,0.10997185758763058,0.22085905651725998,results/Saito/Saito-Head-3/saito_comparison_0.5_2025_08_12-19_00_18.json,8
Head-Abdomen,3,80-140,0.1,0.5,4,0.089266850034962,0.22085905963596458,results/Saito/Saito-Head-3/saito_comparison_0.5_2025_08_12-19_00_18.json,8
Head-Abdomen,3,70-100,0.01,0.75,7,0.11521705467221036,0.22085905631518696,results/Saito/Saito-Head-3/saito_comparison_0.75_2025_08_12-19_53_45.json,8
Head-Abdomen,3,70-120,0.01,0.75,6,0.06366476509626863,0.22085905696039776,results/Saito/Saito-Head-3/saito_comparison_0.75_2025_08_12-19_53_45.json,8
Head-Abdomen,3,70-140,0.01,0.75,2,0.045538162268212924,0.22085905483320095,results/Saito/Saito-Head-3/saito_comparison_0.75_2025_08_12-19_53_45.json,8
Head-Abdomen,3,80-120,0.01,0.75,6,0.0845111837715755,0.22085905799948027,results/Saito/Saito-Head-3/saito_comparison_0.75_2025_08_12-19_53_45.json,8
Head-Abdomen,3,80-140,0.01,0.75,2,0.048099576249659166,0.22085905766739639,results/Saito/Saito-Head-3/saito_comparison_0.75_2025_08_12-19_53_45.json,8
Head-Abdomen,3,70-100,0.05,0.75,4,0.10579583142993948,0.22085905494294417,results/Saito/Saito-Head-3/saito_comparison_0.75_2025_08_12-19_53_45.json,8
Head-Abdomen,3,70-120,0.05,0.75,6,0.05214283066118536,0.22085905386192345,results/Saito/Saito-Head-3/saito_comparison_0.75_2025_08_12-19_53_45.json,8
Head-Abdomen,3,70-140,0.05,0.75,3,0.04912016049709524,0.22085905550157522,results/Saito/Saito-Head-3/saito_comparison_0.75_2025_08_12-19_53_45.json,8
